ypos,lum_bin,worm,time,y_mm
55,buffer,10,106,1.0166475315729044
55,buffer,25,767,1.0166475315729044
55,buffer,26,1105,1.0166475315729044
55,buffer,26,1106,1.0166475315729044
55,buffer,31,1834,1.0166475315729044
56,buffer,24,2051,1.035132032146957
56,buffer,24,2082,1.035132032146957
56,buffer,26,1103,1.035132032146957
56,buffer,26,1104,1.035132032146957
56,buffer,31,1840,1.035132032146957
57,buffer,8,131,1.0536165327210099
57,buffer,25,766,1.0536165327210099
57,buffer,26,1101,1.0536165327210099
57,buffer,26,1102,1.0536165327210099
58,buffer,24,2063,1.0721010332950627
58,buffer,26,1100,1.0721010332950627
58,buffer,31,1836,1.0721010332950627
58,buffer,31,1841,1.0721010332950627
59,buffer,24,1646,1.0905855338691155
59,buffer,25,967,1.0905855338691155
60,buffer,6,1034,1.1090700344431683
60,buffer,25,764,1.1090700344431683
60,buffer,25,765,1.1090700344431683
60,buffer,26,1095,1.1090700344431683
60,buffer,26,1098,1.1090700344431683
60,buffer,26,1099,1.1090700344431683
61,buffer,24,2052,1.1275545350172211
61,buffer,24,2062,1.1275545350172211
61,buffer,25,931,1.1275545350172211
61,buffer,26,1094,1.1275545350172211
61,buffer,26,1096,1.1275545350172211
61,buffer,26,1097,1.1275545350172211
61,buffer,31,1839,1.1275545350172211
61,buffer,31,1842,1.1275545350172211
62,buffer,25,763,1.146039035591274
62,buffer,26,1091,1.146039035591274
62,buffer,26,1092,1.146039035591274
62,buffer,26,1093,1.146039035591274
63,buffer,8,132,1.1645235361653268
63,buffer,24,2083,1.1645235361653268
63,buffer,25,934,1.1645235361653268
63,buffer,26,1089,1.1645235361653268
63,buffer,26,1090,1.1645235361653268
64,buffer,26,1088,1.1830080367393796
65,buffer,24,2061,1.2014925373134324
65,buffer,25,762,1.2014925373134324
65,buffer,25,951,1.2014925373134324
65,buffer,25,960,1.2014925373134324
65,buffer,26,1086,1.2014925373134324
65,buffer,26,1087,1.2014925373134324
66,buffer,25,950,1.2199770378874852
66,buffer,26,1084,1.2199770378874852
66,buffer,26,1085,1.2199770378874852
66,buffer,31,1837,1.2199770378874852
67,buffer,6,1035,1.238461538461538
